created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-11-30T12:13:25Z,1597926774717173800,1597926774717173760,@jokowi Sukses Buat pemerintahan Bapak Presiden.pembangunan infrastruktur  mulai kelihatan dan semakin banyak dimana mana..kami juga berharap nanti nya perbaikan atau pembangunan kembali jalan di setiap desa/dusun di seluruh indonesia bisa dilakukan. Apalagi di Dsn kami jln sudah hancur.,FALSE,288,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1597868964662550500,1597868964662550528,366987179,366987179,jokowi,,,,NA,FALSE,0,0,FALSE,FALSE,in,NA,NA,NA,,@jokowi Sukses Buat pemerintahan Bapak Presiden.pembangunan infrastruktur  mulai kelihatan dan semakin banyak dimana mana..kami juga berharap nanti nya perbaikan atau pembangunan kembali jalan di setiap desa/dusun di seluruh indonesia bisa dilakukan. Apalagi di Dsn kami jln sudah hancur.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T11:56:03Z,1597922403644244e3,1597922403644243969,"@rokigareng @GME_Lee77 @aan_muba @jokowi Sudah tugas paspampres, orang nomor 1 di indonesia, kepala negara dan pemerintahan. Sudah ada prosedurnya, untuk penjagaan.",FALSE,164,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597913568158285800,1597913568158285832,1415682107850981400,1415682107850981385,rokigareng,,,,NA,FALSE,0,0,FALSE,FALSE,in,NA,NA,NA,,"@rokigareng @GME_Lee77 @aan_muba @jokowi Sudah tugas paspampres, orang nomor 1 di indonesia, kepala negara dan pemerintahan. Sudah ada prosedurnya, untuk penjagaan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T11:49:52Z,1597920844868513800,1597920844868513794,"@sh4d0wbL4ckz Sejatinya musuh  NKRI bkn yg ngeritik/oposisi,tp PKI gaya baru.

https://t.co/xKyu3PZOO9",FALSE,102,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597600860569481200,1597600860569481216,1426465230230487e3,1426465230230487049,sh4d0wbL4ckz,,,,NA,FALSE,0,0,FALSE,FALSE,in,FALSE,NA,NA,,"@sh4d0wbL4ckz Sejatinya musuh  NKRI bkn yg ngeritik/oposisi,tp PKI gaya baru.

https://t.co/xKyu3PZOO9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T11:45:59Z,1597919869370237e3,1597919869370236929,"Ketakutan juga PKS setelah Relawan Jokowi di Jakarta unjuk kekuatan. Belum lagi terhitung relawan dari daerah lain. 
Pemerintahan yang efektif membawa kejayaan harus berlanjut di tangan yang tepat. https://t.co/d3fAh4VkrQ",FALSE,197,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,13,FALSE,FALSE,in,FALSE,NA,NA,,"Ketakutan juga PKS setelah Relawan Jokowi di Jakarta unjuk kekuatan. Belum lagi terhitung relawan dari daerah lain. 
Pemerintahan yang efektif membawa kejayaan harus berlanjut di tangan yang tepat. https://t.co/d3fAh4VkrQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T11:41:34Z,1597918756835315700,1597918756835315712,"@ChalsofRivia @OposisiCerdas Nah ini udah dongok, rasis sekarang fitnah lagi. Aduh parah lu bong. Gimana bisa orang yg di foto itu lu bilang sangat benci Indonesia Dan pemerintahan jokowi? Hanya karena berseberangan dgn pemerintah. Dalam negara demokrasi boleh berbeda. Wah emang cebong burik gak ada otak.",FALSE,306,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597901291669233700,1597901291669233664,1492745530795229200,1492745530795229190,ChalsofRivia,,,,NA,FALSE,0,0,FALSE,FALSE,in,NA,NA,NA,,"@ChalsofRivia @OposisiCerdas Nah ini udah dongok, rasis sekarang fitnah lagi. Aduh parah lu bong. Gimana bisa orang yg di foto itu lu bilang sangat benci Indonesia Dan pemerintahan jokowi? Hanya karena berseberangan dgn pemerintah. Dalam negara demokrasi boleh berbeda. Wah emang cebong burik gak ada otak.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T11:35:28Z,1597917221048963e3,1597917221048963073,"Alasan pak @Prabowo bergabung ke dalam pemerintahan pak @jokowi, adalah demi persatuan nasional. 

Pemimpin itu punya tanggung jawab besar untuk menjaga agar tidak terjadi perpecahan sesama anak bangsa.

Video Lengkap : https://t.co/cfUd1YKI2n

#Prabowo
#AndreRosiade
#Gerindra https://t.co/GfOrC3jUhJ",FALSE,277,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1,4,FALSE,FALSE,in,FALSE,NA,NA,,"Alasan pak @Prabowo bergabung ke dalam pemerintahan pak @jokowi, adalah demi persatuan nasional. 

Pemimpin itu punya tanggung jawab besar untuk menjaga agar tidak terjadi perpecahan sesama anak bangsa.

Video Lengkap : https://t.co/cfUd1YKI2n

#Prabowo
#AndreRosiade
#Gerindra https://t.co/GfOrC3jUhJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T11:18:42Z,1597913004414472200,1597913004414472192,"@pengarang_sajak Dia tadinya menyangka JOKOWi bisa diatur dan dijadikan BONEKA karena dia anggap pengalaman JOKOWI di Pemerintahan masih renda, karena pemikiran itulah dia maju sebagai Wakil Presiden. Ternyata saat sudah menjalaka pemerintahan, dia yang diatur sama JOKOWI...🤪😜😃",FALSE,278,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1597888473804861400,1597888473804861440,379288910,379288910,pengarang_sajak,,,,NA,FALSE,1,14,FALSE,FALSE,in,NA,NA,NA,,"@pengarang_sajak Dia tadinya menyangka JOKOWi bisa diatur dan dijadikan BONEKA karena dia anggap pengalaman JOKOWI di Pemerintahan masih renda, karena pemikiran itulah dia maju sebagai Wakil Presiden. Ternyata saat sudah menjalaka pemerintahan, dia yang diatur sama JOKOWI...🤪😜😃",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T11:11:07Z,1597911096022945800,1597911096022945792,"@culifath Kisah naruto bersambung, berarti pemerintahan jokowi? 😮😲",FALSE,66,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597910734859796500,1597910734859796481,106609934,106609934,culifath,,,,NA,FALSE,0,0,FALSE,FALSE,in,NA,NA,NA,,"@culifath Kisah naruto bersambung, berarti pemerintahan jokowi? 😮😲",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T10:43:44Z,1597904202650779600,1597904202650779648,Pemerintahan Presiden Joko Widodo selalu memikirkan langkah yang terbaik untuk setiap permasalahan #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/1zd8vkK88T,FALSE,238,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1597904197873463300,1597904197873463296,254771174,254771174,Jokowi_Dihati,,,,NA,FALSE,0,4,FALSE,FALSE,in,FALSE,NA,NA,,Pemerintahan Presiden Joko Widodo selalu memikirkan langkah yang terbaik untuk setiap permasalahan #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/1zd8vkK88T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T10:32:10Z,1597901291669233700,1597901291669233664,@RudiGun07 @OposisiCerdas Gak usah bawa2 orang yg mencintai negara ini.. Lu tau siapa para imigran yaman yg sangat benci dengan Indonesia &amp; pemerintahan Jokowi.. Dasar kadal buduk lu.. https://t.co/OhCMVio7vb,FALSE,188,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597883702155309e3,1597883702155309058,963611236104511500,963611236104511488,RudiGun07,,,,NA,FALSE,0,0,FALSE,FALSE,in,FALSE,NA,NA,,@RudiGun07 @OposisiCerdas Gak usah bawa2 orang yg mencintai negara ini.. Lu tau siapa para imigran yaman yg sangat benci dengan Indonesia &amp; pemerintahan Jokowi.. Dasar kadal buduk lu.. https://t.co/OhCMVio7vb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T10:29:51Z,1597900710028329e3,1597900710028328960,"@hendrawini5 @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",FALSE,269,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1597833613646626800,1597833613646626825,1590145384948506600,1590145384948506624,hendrawini5,,,,NA,FALSE,1,1,FALSE,FALSE,in,FALSE,NA,NA,,"@hendrawini5 @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T10:21:59Z,1597898730266456e3,1597898730266456065,"@GetaranNusa @hendrawini5 @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",FALSE,282,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1597839677482225700,1597839677482225665,1500160419612151800,1500160419612151810,GetaranNusa,,,,NA,FALSE,1,1,FALSE,FALSE,in,FALSE,NA,NA,,"@GetaranNusa @hendrawini5 @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T10:16:58Z,1597897467126612e3,1597897467126611968,"@Zoe_namakoe intinya para opisisi"" seperti kader PKS ini,di jaman pemerintahan pak jokowi ndak bisa berkutik,rencana"" politik mereka ndak bisa berjalan dengan mulus.mangkanya benci banget ama jokowi.✊🏻🇲🇨",FALSE,203,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1597894228168044500,1597894228168044544,291037444,291037444,Zoe_namakoe,,,,NA,FALSE,0,1,FALSE,FALSE,in,NA,NA,NA,,"@Zoe_namakoe intinya para opisisi"" seperti kader PKS ini,di jaman pemerintahan pak jokowi ndak bisa berkutik,rencana"" politik mereka ndak bisa berjalan dengan mulus.mangkanya benci banget ama jokowi.✊🏻🇲🇨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T10:16:02Z,1597897231293886500,1597897231293886465,@jokowi Tapi pemerintahan jokowi blm berhenti ekspor kebohongan. https://t.co/rCOUnx89hj,FALSE,64,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597851296526372900,1597851296526372864,366987179,366987179,jokowi,,,,NA,FALSE,0,0,FALSE,FALSE,in,FALSE,NA,NA,,@jokowi Tapi pemerintahan jokowi blm berhenti ekspor kebohongan. https://t.co/rCOUnx89hj,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T10:09:47Z,1597895660811874300,1597895660811874304,"@jeniyandika @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",FALSE,269,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1597833660614451200,1597833660614451201,159023636650743e4,1590236366507429888,jeniyandika,,,,NA,FALSE,0,0,FALSE,FALSE,in,FALSE,NA,NA,,"@jeniyandika @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T10:07:04Z,1597894975760789500,1597894975760789504,"@JokoWah33372742 @Ndranomade @CEBONGINSAF3 @DsSupriyady @geloraco @jokowi Demokrasi versi mereka kan gitu, pendapat mereka harus yg paling benar. Mereka benci pemerintah dan yg gak membenci pemerintah akan di musuhi. Apa lagi kalau ada yg menilai pemerintahan sekarang ini yg terbaik. Pasti mereka ngamuk..",FALSE,306,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597884533281464300,1597884533281464321,1465007935658942500,1465007935658942467,JokoWah33372742,,,,NA,FALSE,0,0,FALSE,FALSE,in,NA,NA,NA,,"@JokoWah33372742 @Ndranomade @CEBONGINSAF3 @DsSupriyady @geloraco @jokowi Demokrasi versi mereka kan gitu, pendapat mereka harus yg paling benar. Mereka benci pemerintah dan yg gak membenci pemerintah akan di musuhi. Apa lagi kalau ada yg menilai pemerintahan sekarang ini yg terbaik. Pasti mereka ngamuk..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T10:05:36Z,1597894605777039400,1597894605777039360,"Sukses Rekrut Anak Muda di Pemerintahan, Jokowi Dinilai Pandai Melihat Potensi https://t.co/zsEBqngAm9",FALSE,102,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,in,FALSE,NA,NA,,"Sukses Rekrut Anak Muda di Pemerintahan, Jokowi Dinilai Pandai Melihat Potensi https://t.co/zsEBqngAm9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T10:00:25Z,1597893301415587800,1597893301415587840,"@RamliRizal Karena para mafia yg diberantas Pak Jokowi sudah antri utk menguasai Pemerintahan kembali, semoga sampean faham dgn situasi ini...",FALSE,142,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597821726418620400,1597821726418620416,452992293,452992293,RamliRizal,,,,NA,FALSE,0,0,FALSE,FALSE,in,NA,NA,NA,,"@RamliRizal Karena para mafia yg diberantas Pak Jokowi sudah antri utk menguasai Pemerintahan kembali, semoga sampean faham dgn situasi ini...",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T09:59:26Z,1597893056312709e3,1597893056312709120,"@GetaranNusa @NadegeMarzan @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",FALSE,283,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1597850238349639700,1597850238349639680,1500160419612151800,1500160419612151810,GetaranNusa,,,,NA,FALSE,0,1,FALSE,FALSE,in,FALSE,NA,NA,,"@GetaranNusa @NadegeMarzan @maryshelparaiso Keren memang Presiden Jokowi, masyarakat mendukung kinerja Pemerintahan Jokowi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/X7ecIyvl1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T09:47:08Z,1597889958521368600,1597889958521368577,"Enak benar ya jd Pejabat di Pemerintahan Jokowi, biar produknya laku negara di suruh ngasih subsidi utk pembelian motor listrik. https://t.co/m4JAA6AlV9",FALSE,128,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,0,FALSE,FALSE,in,FALSE,1597850350060703700,1597850350060703745,,"Enak benar ya jd Pejabat di Pemerintahan Jokowi, biar produknya laku negara di suruh ngasih subsidi utk pembelian motor listrik. https://t.co/m4JAA6AlV9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T09:24:45Z,1597884326255153200,1597884326255153152,"Nggak Ngaruh, Yang Berucap Relawan/Pendukung Yang Merupakan Bawahan Dalam Pemerintahan Yang Dikepalai Jokowi. https://t.co/GsYICZjKGA",FALSE,109,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,0,1,FALSE,FALSE,in,FALSE,1597878106341228500,1597878106341228546,,"Nggak Ngaruh, Yang Berucap Relawan/Pendukung Yang Merupakan Bawahan Dalam Pemerintahan Yang Dikepalai Jokowi. https://t.co/GsYICZjKGA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T09:16:45Z,1597882314574377e3,1597882314574376960,"Komite palang merah internasional mengapresiasi pemerintahan indonesia mantap pak jokowi hebat
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/8c441J2gLi",FALSE,234,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,in,FALSE,NA,NA,,"Komite palang merah internasional mengapresiasi pemerintahan indonesia mantap pak jokowi hebat
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/8c441J2gLi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T09:12:57Z,1597881357870698500,1597881357870698496,"Dukung terus program dan kebijakan pemerintahan Presiden Jokowi dalam mempermudah layanan akses. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/TunhBKBeoF",FALSE,237,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,in,FALSE,NA,NA,,"Dukung terus program dan kebijakan pemerintahan Presiden Jokowi dalam mempermudah layanan akses. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/TunhBKBeoF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T09:08:09Z,1597880148803866600,1597880148803866624,"Nah ini, semua akan indah pada waktunya, kami bangga dengan pemerintahan Jokowi
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/efKdv1JmMG",FALSE,219,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,in,FALSE,NA,NA,,"Nah ini, semua akan indah pada waktunya, kami bangga dengan pemerintahan Jokowi
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/efKdv1JmMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T09:05:19Z,1597879438124916700,1597879438124916736,"Apresiasi dengan kinerja pemerintahan Presiden jokowi, terbaik ???? KAMI HADIR MENDUKUNG ? #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/m5MEMsAOOv",FALSE,230,,,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,in,FALSE,NA,NA,,"Apresiasi dengan kinerja pemerintahan Presiden jokowi, terbaik ???? KAMI HADIR MENDUKUNG ? #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/m5MEMsAOOv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T09:00:35Z,1597878244623421400,1597878244623421440,Keberanian Jokowi Tarik Anak Muda Bawa Efek Positif di Pemerintahan https://t.co/oc7tVWWBLT,FALSE,91,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,in,FALSE,NA,NA,,Keberanian Jokowi Tarik Anak Muda Bawa Efek Positif di Pemerintahan https://t.co/oc7tVWWBLT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T08:57:23Z,1597877441787482e3,1597877441787482112,"Selama 34 tahun kemelut IMB gereja Damai Kristus, Alhamdulillah akhirnya selesai di tangan Gubernur @aniesbaswedan, yg tidak mampu diselesaikan oleh Gub @jokowi &amp; @basuki_btp.

Apa gak enak minoritas di bawah pemerintahan @aniesbaswedan ?? InsyaAllah #AniesPresiden2024 https://t.co/K8nGzh2nVQ",FALSE,273,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,10,22,FALSE,FALSE,in,FALSE,NA,NA,,"Selama 34 tahun kemelut IMB gereja Damai Kristus, Alhamdulillah akhirnya selesai di tangan Gubernur @aniesbaswedan, yg tidak mampu diselesaikan oleh Gub @jokowi &amp; @basuki_btp.

Apa gak enak minoritas di bawah pemerintahan @aniesbaswedan ?? InsyaAllah #AniesPresiden2024 https://t.co/K8nGzh2nVQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T08:52:33Z,1597876223166017500,1597876223166017537,"Mantap! Dukung terus program dan kebijakan pemerintahan Presiden Jokowi. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/gED3Hicih5",FALSE,213,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,in,FALSE,NA,NA,,"Mantap! Dukung terus program dan kebijakan pemerintahan Presiden Jokowi. 
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/gED3Hicih5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T08:37:37Z,1597872464335446e3,1597872464335446016,Mari Kita dukung Pemerintahan Jokowi yang terbukti bekerja untuk masyarakat #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #ibukotapindah #indonesiamaju  #iknnusantara #indonesiabisa #otonomikhusus https://t.co/QSDGNOMo9J,FALSE,267,,,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,0,FALSE,FALSE,in,FALSE,NA,NA,,Mari Kita dukung Pemerintahan Jokowi yang terbukti bekerja untuk masyarakat #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #ibukotapindah #indonesiamaju  #iknnusantara #indonesiabisa #otonomikhusus https://t.co/QSDGNOMo9J,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T08:36:14Z,1597872116400943e3,1597872116400943104,"@ChannellHeri @Tery44117487 @bachrum_achmadi Dasar kadrun belatung lu !
Sudah dongok malah ngegas.

Namanya utang/pinjanan ada bunganya drun !
Emang kubilang junjunganmu SBY tdk bayar bunga.
Yg jelas dia wariskan utang Rp 2700 T ke Pemerintahan Jokowi yg wajib dibayar bunganya",FALSE,277,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1597789612931702800,1597789612931702785,1477170276399865900,1477170276399865858,ChannellHeri,,,,NA,FALSE,0,0,FALSE,FALSE,in,NA,NA,NA,,"@ChannellHeri @Tery44117487 @bachrum_achmadi Dasar kadrun belatung lu !
Sudah dongok malah ngegas.

Namanya utang/pinjanan ada bunganya drun !
Emang kubilang junjunganmu SBY tdk bayar bunga.
Yg jelas dia wariskan utang Rp 2700 T ke Pemerintahan Jokowi yg wajib dibayar bunganya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-30T08:32:02Z,1597871060678021e3,1597871060678021122,"Infrastruktur di Indonesia Semakin Lebih Maju di Pemerintahan Jokowi, mantap Pak Jokowi

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/wnQDvEUhXu",FALSE,228,,,"<a href=""https://www.hookle.net"" rel=""nofollow"">Hookle App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,1,FALSE,FALSE,in,FALSE,NA,NA,,"Infrastruktur di Indonesia Semakin Lebih Maju di Pemerintahan Jokowi, mantap Pak Jokowi

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/wnQDvEUhXu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
